 Procedimentos hospitalares do SUS - por local de residência - Brasil
Óbitos por Município e Subgrupo proced.
Período:Jul-Set/2021
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"316000 SANTO ANTONIO DO AVENTUREIRO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"316010 SANTO ANTONIO DO GRAMA";-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"316020 SANTO ANTONIO DO ITAMBE";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316030 SANTO ANTONIO DO JACINTO";-;-;-;-;7;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316040 SANTO ANTONIO DO MONTE";-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;17
"316045 SANTO ANTONIO DO RETIRO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316050 SANTO ANTONIO DO RIO ABAIXO";-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316060 SANTO HIPOLITO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316070 SANTOS DUMONT";-;-;-;-;52;7;1;1;-;-;-;1;-;-;2;1;2;-;-;-;-;-;-;2;-;-;-;-;69
"316080 SAO BENTO ABADE";-;-;-;-;6;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316090 SAO BRAS DO SUACUI";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3
"316095 SAO DOMINGOS DAS DORES";-;-;-;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316100 SAO DOMINGOS DO PRATA";-;-;-;-;22;2;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;29
"316105 SAO FELIX DE MINAS";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316110 SAO FRANCISCO";-;-;-;-;35;4;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;42
"316120 SAO FRANCISCO DE PAULA";-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;9
"316130 SAO FRANCISCO DE SALES";-;-;-;-;11;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"316140 SAO FRANCISCO DO GLORIA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"316150 SAO GERALDO";-;-;-;-;16;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18
"316160 SAO GERALDO DA PIEDADE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"316165 SAO GERALDO DO BAIXIO";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316170 SAO GONCALO DO ABAETE";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316180 SAO GONCALO DO PARA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316190 SAO GONCALO DO RIO ABAIXO";-;-;-;-;6;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"316200 SAO GONCALO DO SAPUCAI";-;-;-;1;16;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;20
"316210 SAO GOTARDO";-;-;-;-;32;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"316220 SAO JOAO BATISTA DO GLORIA";-;-;-;2;9;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;14
"316225 SAO JOAO DA LAGOA";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"316230 SAO JOAO DA MATA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316240 SAO JOAO DA PONTE";-;-;-;-;14;1;-;2;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;1;1;-;-;-;23
"316245 SAO JOAO DAS MISSOES";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;7
"316250 SAO JOAO DEL REI";-;-;-;-;59;6;2;-;-;-;-;1;8;-;2;1;1;-;-;-;1;-;-;4;1;-;-;-;86
"316255 SAO JOAO DO MANHUACU";-;-;-;-;8;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;11
"316257 SAO JOAO DO MANTENINHA";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316260 SAO JOAO DO ORIENTE";-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"316265 SAO JOAO DO PACUI";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316270 SAO JOAO DO PARAISO";-;-;-;-;20;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;23
"316280 SAO JOAO EVANGELISTA";-;-;-;-;12;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;14
"316290 SAO JOAO NEPOMUCENO";-;-;-;-;18;3;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4;-;-;-;1;29
"316292 SAO JOAQUIM DE BICAS";-;-;-;-;20;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;23
"316294 SAO JOSE DA BARRA";-;-;-;-;6;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;9
"316295 SAO JOSE DA LAPA";-;-;-;-;11;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;15
"316300 SAO JOSE DA SAFIRA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;6
"316310 SAO JOSE DA VARGINHA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"316320 SAO JOSE DO ALEGRE";-;-;-;-;4;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316330 SAO JOSE DO DIVINO";-;-;-;-;5;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316340 SAO JOSE DO GOIABAL";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;8
"316350 SAO JOSE DO JACURI";-;-;-;-;2;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316360 SAO JOSE DO MANTIMENTO";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;5
"316370 SAO LOURENCO";-;-;-;-;57;3;1;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;3;-;-;-;-;67
"316380 SAO MIGUEL DO ANTA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"316390 SAO PEDRO DA UNIAO";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"316400 SAO PEDRO DOS FERROS";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;7
"316410 SAO PEDRO DO SUACUI";-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316420 SAO ROMAO";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316430 SAO ROQUE DE MINAS";-;-;-;1;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316440 SAO SEBASTIAO DA BELA VISTA";-;-;-;1;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;9
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316447 SAO SEBASTIAO DO ANTA";-;-;-;-;5;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;-;5;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"316460 SAO SEBASTIAO DO OESTE";-;-;-;-;3;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"316470 SAO SEBASTIAO DO PARAISO";-;-;-;-;113;4;2;-;-;-;-;-;-;-;3;3;2;-;-;-;5;-;-;3;-;-;-;-;135
"316480 SAO SEBASTIAO DO RIO PRETO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316490 SAO SEBASTIAO DO RIO VERDE";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316500 SAO TIAGO";-;-;-;-;6;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"316510 SAO TOMAS DE AQUINO";-;-;-;-;9;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;14
"316520 SAO THOME DAS LETRAS";-;-;-;-;9;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"316530 SAO VICENTE DE MINAS";-;-;-;-;9;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"316540 SAPUCAI-MIRIM";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"316550 SARDOA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"316553 SARZEDO";-;-;-;-;23;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;25
"316555 SETUBINHA";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316556 SEM-PEIXE";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;5
"316557 SENADOR AMARAL";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"316560 SENADOR CORTES";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316570 SENADOR FIRMINO";-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;12
"316580 SENADOR JOSE BENTO";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316590 SENADOR MODESTINO GONCALVES";-;-;-;-;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316600 SENHORA DE OLIVEIRA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316610 SENHORA DO PORTO";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316620 SENHORA DOS REMEDIOS";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;8
"316630 SERICITA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"316640 SERITINGA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316650 SERRA AZUL DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"316670 SERRA DOS AIMORES";-;-;-;-;10;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"316680 SERRA DO SALITRE";-;-;-;-;10;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
"316690 SERRANIA";-;-;-;-;18;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;20
"316695 SERRANOPOLIS DE MINAS";-;-;-;1;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316700 SERRANOS";-;-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316710 SERRO";-;-;-;-;21;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;26
"316720 SETE LAGOAS";2;2;-;-;157;16;6;2;-;-;-;-;25;-;7;8;2;-;-;-;4;-;-;5;2;-;-;-;238
"316730 SILVEIRANIA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316740 SILVIANOPOLIS";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;6
"316750 SIMAO PEREIRA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316760 SIMONESIA";-;-;-;2;12;-;1;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;20
"316770 SOBRALIA";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;5
"316780 SOLEDADE DE MINAS";-;-;-;-;12;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;16
"316790 TABULEIRO";-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"316800 TAIOBEIRAS";-;-;-;1;36;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;41
"316805 TAPARUBA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316810 TAPIRA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316820 TAPIRAI";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316830 TAQUARACU DE MINAS";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"316840 TARUMIRIM";-;-;-;-;9;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;13
"316850 TEIXEIRAS";-;-;-;-;13;2;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;17
"316860 TEOFILO OTONI";-;-;-;1;92;11;3;2;-;-;-;1;11;-;-;4;5;1;-;-;4;-;-;4;1;-;-;-;140
"316870 TIMOTEO";-;-;-;-;46;12;2;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;3;-;-;-;-;66
"316880 TIRADENTES";-;-;-;-;5;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316890 TIROS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"316900 TOCANTINS";-;-;-;-;14;2;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;20
"316905 TOCOS DO MOJI";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;7
"316910 TOLEDO";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316920 TOMBOS";-;-;-;-;9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"316930 TRES CORACOES";-;-;-;-;91;2;2;-;-;-;-;1;3;-;1;1;-;-;-;-;3;-;-;5;1;-;-;-;110
"316935 TRES MARIAS";-;-;-;-;26;-;1;-;-;-;-;-;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;32
"316940 TRES PONTAS";-;-;-;-;79;-;3;-;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;5;1;-;-;-;92
"316950 TUMIRITINGA";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316960 TUPACIGUARA";-;-;-;-;22;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;-;-;1;1;-;-;-;28
"316970 TURMALINA";-;-;-;1;15;1;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;20
"316980 TURVOLANDIA";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;8
"316990 UBA";-;-;-;-;96;4;8;-;-;-;-;1;-;-;-;6;2;-;-;-;-;-;-;4;-;-;-;-;121
"317000 UBAI";-;-;-;-;7;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"317005 UBAPORANGA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"317010 UBERABA";-;-;-;11;345;58;10;1;-;-;-;12;-;-;13;5;7;2;-;1;9;2;-;13;3;-;-;1;493
"317020 UBERLANDIA";-;-;-;8;750;40;15;1;-;-;-;8;-;-;20;8;3;3;-;1;8;-;-;31;4;-;-;-;900
"317030 UMBURATIBA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"317040 UNAI";-;-;-;-;46;-;-;-;-;-;-;1;-;-;-;-;2;1;-;-;1;-;-;2;-;-;-;-;53
"317043 UNIAO DE MINAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"317050 URUCANIA";-;-;-;3;7;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"317052 URUCUIA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"317057 VARGEM ALEGRE";-;-;-;-;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"317060 VARGEM BONITA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"317070 VARGINHA";-;1;-;1;122;16;2;-;-;-;-;3;-;-;4;3;1;1;-;1;3;-;-;7;-;-;-;1;166
"317075 VARJAO DE MINAS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"317080 VARZEA DA PALMA";-;-;-;-;34;2;1;-;-;-;-;-;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;41
"317090 VARZELANDIA";-;-;-;-;9;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;12
"317100 VAZANTE";-;-;-;-;10;1;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;14
"317103 VERDELANDIA";-;-;-;1;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"317107 VEREDINHA";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"317110 VERISSIMO";-;-;-;1;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"317115 VERMELHO NOVO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3
"317120 VESPASIANO";-;-;-;1;64;7;2;-;-;-;-;-;-;-;2;3;-;-;-;-;-;-;-;3;-;-;1;-;83
"317130 VICOSA";-;-;-;-;58;5;2;-;-;-;-;-;-;-;1;-;-;-;-;-;4;-;-;3;-;-;-;-;73
"317140 VIEIRAS";-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
"317160 VIRGEM DA LAPA";-;-;-;-;14;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;16
"317170 VIRGINIA";-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;10
"317180 VIRGINOPOLIS";-;-;-;-;11;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;14
"317190 VIRGOLANDIA";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"317200 VISCONDE DO RIO BRANCO";-;-;-;-;48;6;3;3;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;1;-;64
"317210 VOLTA GRANDE";-;-;-;-;8;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"317220 WENCESLAU BRAZ";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"320010 AFONSO CLAUDIO";-;-;-;4;30;2;2;-;-;-;-;-;-;-;-;2;2;-;-;-;-;-;-;1;-;-;-;-;43
"320013 AGUIA BRANCA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"320016 AGUA DOCE DO NORTE";-;-;-;1;12;3;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;18
"320020 ALEGRE";-;-;-;-;25;5;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;33
"320030 ALFREDO CHAVES";-;-;-;1;12;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;17
"320035 ALTO RIO NOVO";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"320040 ANCHIETA";-;-;-;-;18;2;1;1;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;27
"320050 APIACA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"320060 ARACRUZ";-;-;-;1;58;4;1;1;-;-;-;-;1;-;-;1;4;1;-;-;1;1;-;3;-;-;-;-;77
"320070 ATILIO VIVACQUA";-;-;-;-;8;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;12
"320080 BAIXO GUANDU";-;-;-;-;39;3;1;-;-;-;-;-;3;-;2;2;-;-;-;-;1;-;-;1;-;-;-;-;52
"320090 BARRA DE SAO FRANCISCO";-;-;-;2;42;1;2;1;-;-;-;1;-;-;-;2;-;-;-;-;2;-;-;2;-;-;-;-;55
"320100 BOA ESPERANCA";-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;14
"320110 BOM JESUS DO NORTE";-;-;-;-;8;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"320115 BREJETUBA";-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"320120 CACHOEIRO DE ITAPEMIRIM";1;-;-;4;175;29;4;3;-;-;-;1;2;-;2;2;2;3;-;-;3;1;-;7;1;-;-;-;240
"320130 CARIACICA";-;-;-;2;234;58;3;3;-;-;-;1;1;-;5;6;6;2;-;-;5;1;-;8;-;-;-;-;335
"320140 CASTELO";-;-;-;2;32;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;4;-;-;-;-;43
"320150 COLATINA";-;-;-;15;68;11;4;-;-;-;-;1;14;-;2;3;4;-;-;-;1;1;-;9;1;-;-;-;134
"320160 CONCEICAO DA BARRA";-;-;-;-;18;-;3;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;1;-;-;-;-;25
"320170 CONCEICAO DO CASTELO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"320180 DIVINO DE SAO LOURENCO";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"320190 DOMINGOS MARTINS";-;-;-;2;15;3;-;1;-;-;-;2;-;-;-;2;-;-;-;-;2;-;-;1;-;-;-;-;28
"320200 DORES DO RIO PRETO";-;-;-;-;4;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;7
"320210 ECOPORANGA";-;-;-;-;17;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19
"320220 FUNDAO";-;-;-;-;12;2;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;16
"320225 GOVERNADOR LINDENBERG";-;-;-;-;9;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"320230 GUACUI";-;-;-;4;28;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
